"","Gene","norm.method","2D_2w_DMSO","2D_4w_DMSO","2D_4w_MRTX","3D_2w_DMSO","3D_2w_MRTX","3D_4w_DMSO","3D_4w_MRTX","T7_andrew","control","2D_2w_DMSO.wald.fdr","2D_4w_DMSO.wald.fdr","2D_4w_MRTX.wald.fdr","3D_2w_DMSO.wald.fdr","3D_2w_MRTX.wald.fdr","3D_4w_DMSO.wald.fdr","3D_4w_MRTX.wald.fdr","T7_andrew.wald.fdr","dependency"
"2014","SMARCAL1","loess",0.0473238797156443,-0.120802799585525,0.0424641028260008,-0.168659320743387,-0.311904455744618,-0.279948199060547,0.115963792592432,0,"",0.99885,0.9622,0.84708,0.99932,0.95262,0.77005,0.81323,NA,0.129135827870938
"2015","SMARCB1","loess",0.561031286271397,0.088788036999445,0.542140334378013,-0.324126812842344,-0.00610708241343008,-0.53505986987835,-0.244763892514732,0,"",0.94979,0.9213,0.36878,0.99932,0.99112,0.784,0.83602,NA,-0.568316170227485
"2016","SMARCC1","loess",0.361989846092644,0.301642960923338,0.467883925133916,0.159591529596501,0.188766283200839,0.34862680886806,0.0701455461847014,0,"",0.98698,0.73878,0.34854,0.99932,0.99322,0.90016,0.90258,NA,-0.0483720308179652
"2017","SMARCC2","loess",-0.16575989560177,-0.253510184898945,0.0305019376147774,-0.389926721990538,-0.408677595373549,-0.266410582596491,-0.554016957153484,0,"",0.9786,0.73471,0.89226,0.87645,0.78063,0.75,0.21449,NA,-0.0357221441333367
"2018","SMARCD1","loess",-0.0294582780777622,0.0325642664515537,-0.102127196422807,-0.382753897323814,-0.431726686413426,-0.504561749720882,-0.215580458492862,0,"",0.99928,0.84021,0.87309,0.65121,0.50513,0.21675,0.56845,NA,-0.18809708026173
"2019","SMARCD2","loess",-0.465239492570818,-0.229558652148018,0.204450127142824,0.0403720673310212,-0.418430693233157,-0.235769112584064,-0.354046243937788,0,"",0.60762,0.77026,0.46968,0.99932,0.68425,0.7615,0.3976,NA,-0.128798556985881
"2020","SMARCE1","loess",0.522371416273255,-0.33486340644498,-0.199787291211196,0.62226419177687,0.671188607659103,0.331594697683109,1.08046678426384,0,"",0.97681,0.8766,0.96494,0.99932,0.98753,0.92365,0.16594,NA,-0.456932438045768
"2021","SMC1A","loess",-2.00422746752092,-1.73315536057867,-2.50164792369492,-0.906170868655215,-1.01801282443296,-1.69323471277362,-0.764340842343693,0,"essential",0.00031087,3.7388e-05,1.4119e-09,0.61935,0.40035,0.0046648,0.23055,NA,-1.56932390187769
"2022","SMC1B","loess",0.617076997125834,0.509417624156774,0.399648245859631,0.591573846895286,0.616181892328493,0.318703324083365,0.681828069550617,0,"",0.962,0.63421,0.43658,0.99932,0.98753,0.92611,0.34964,NA,-0.0175416101888349
"2023","SMC2","loess",-0.481065481819483,-0.711807892521841,-0.401029751275804,-0.591736879630139,-0.639300481607378,-0.723321697323681,-0.833767815821673,0,"essential",0.71328,0.093248,0.26722,0.57052,0.44545,0.16126,0.066564,NA,-1.66779491455363
"2024","SMC3","loess",-1.26209946940705,-0.600438613041652,0.123776648138027,-0.740627723142584,-0.146404543127118,-0.501029164122184,0.689882864702565,0,"essential",0.10078,0.47288,0.87217,0.78808,0.98753,0.70874,0.32537,NA,-1.32247503141298
"2025","SMC4","loess",-0.100496883730659,-0.0413781544434607,-0.14652261072029,-0.363809544066501,-0.077647389333584,-0.117542021392435,0.61756760368693,0,"essential",0.99443,0.98905,0.91702,0.99932,0.98753,0.92611,0.3393,NA,-1.59981008408132
"2026","SMG1","loess",0.045972841390393,0.555366769773584,0.109499859937903,0.27236805597888,-0.0106090812006323,0.377377143439563,0.35749341068031,0,"",0.99928,0.46356,0.74235,0.99932,0.98753,0.87037,0.54927,NA,-1.49911486999097
"2027","SMNDC1","loess",-0.497882704299596,-0.473780165342108,-0.717746114353033,-0.0519885182602522,-0.261314681365134,0.196478365448077,-0.155215181827953,0,"essential",0.87687,0.57137,0.18962,0.99932,0.98753,0.92365,0.84792,NA,-0.880502873744561
"2028","SMO","loess",0.449044275850074,0.570220725715125,0.741974312338292,0.0409729780211225,-0.0135103543474097,0.325481656433033,0.102656405989763,0,"",0.97681,0.53525,0.17117,0.99932,0.98753,0.92222,0.87379,NA,0.053120146724494
"2029","SMOX","loess",0.0125823577069818,0.222543029222,-0.119741065686988,-0.183747618326268,-0.217280739813454,-0.240742348238482,-0.48153061486379,0,"",0.99928,0.54265,0.90906,0.99932,0.97684,0.784,0.28715,NA,0.023564255864096
"2030","SMUG1","loess",0.72957398189023,0.544245390662686,0.550909569989529,0.371993597702245,0.160892325107561,0.139700369879599,0.183769764768151,0,"",0.60762,0.27004,0.074292,0.99932,0.99446,0.9547,0.60769,NA,-0.171165436561115
"2031","SMYD1","loess",0.0849128753283578,0.0901405931749323,-0.193771522318334,0.27648016763461,0.376231692674909,0.405214873692185,0.283151319813339,0,"",0.99443,0.71316,0.84017,0.99932,0.95322,0.57078,0.30365,NA,0.0491383212523679
"2032","SMYD2","loess",0.527341238912648,0.594876343640266,0.105495438492692,0.6912020740279,0.548720624489364,0.661410310633448,0.157093969803683,0,"",0.72436,0.067718,0.35362,0.72132,0.81444,0.23743,0.47821,NA,0.0226463725608221
"2033","SMYD3","loess",-0.310128290149391,-0.0487633509133407,-0.447794817647237,-0.526328863282013,-0.292202686629649,-0.507751665439506,-0.180010325938863,0,"",0.84953,0.97212,0.14981,0.34401,0.85513,0.20502,0.63147,NA,0.131618818837013
"2034","SMYD4","loess",0.575969107142968,0.0926476917205339,-0.112166477608493,0.171625196460049,0.472280597155454,0.393794483957894,0.178070401171595,0,"",0.88491,0.85271,0.97598,0.99932,0.98605,0.82622,0.68303,NA,-0.0139721251625717
"2035","SMYD5","loess",0.299167423125692,0.261889711880479,0.240597193514646,0.205724849812137,0.125080068824719,0.165543055567303,0.315569697275025,0,"",0.94979,0.50506,0.27928,0.99932,0.99511,0.92611,0.33752,NA,-0.18783545999111
"2036","SNAI1","loess",0.233845642614819,0.355257016949055,0.204617058242352,0.30392174181461,0.232035485854688,0.301857171852061,0.335465882672415,0,"",0.97681,0.38259,0.31246,0.99932,0.98753,0.81628,0.29399,NA,0.0828517081879439
"2037","SNAI2","loess",-0.281026348366433,-0.344832985979296,-0.191654076304981,0.000333990696749185,-0.273801010962572,-0.290770361573173,-0.342224207510294,0,"",0.91281,0.53525,0.69115,0.99932,0.93088,0.65367,0.38212,NA,0.0160291950326401
"2038","SNAP25","loess",0.238718534632278,0.0157069050417448,0.119138555229909,0.0277526768881037,-0.163944333482682,-0.0980048903877126,-0.20989744792164,0,"",0.95488,0.88511,0.58862,0.99932,0.98753,0.90016,0.68349,NA,0.0440014334109278
"2039","SNAPC4","loess",-1.09189987514907,-1.09898518782079,-1.43030484167947,-1.17448888374633,-1.10379747235632,-1.35134658707359,-1.00163715217443,0,"",0.075251,0.01009,0.00037631,0.18484,0.16202,0.01272,0.071997,NA,-1.65557746951388
"2040","SNCA","loess",0.0758971754682433,0.123853338585552,-0.0574840799097366,0.261818438095112,0.268841411931029,0.244614792703874,0.480848923125927,0,"",0.99885,0.68944,0.90921,0.99932,0.98753,0.85842,0.12573,NA,0.118471952780363
"2041","SND1","loess",0.264563401392438,0.028722348977563,0.94280929480647,0.315213535393527,0.393079417672374,0.342977590075071,0.583460411682557,0,"",0.99443,0.97716,0.15484,0.99932,0.98753,0.92859,0.50388,NA,0.0947060500920257
"2042","SNRK","loess",0.106390672147066,-0.338974955634165,-0.342279809067397,-0.0311559019818962,0.181374187403604,-0.399951371719976,0.155801178852763,0,"",0.99119,0.64738,0.49557,0.99932,0.98753,0.59071,0.68349,NA,-0.0407945738013715
"2043","SNRNP200","loess",-1.60232878029365,-1.81843672336367,-1.45328704978192,-1.14730875293373,-0.942279095862072,-0.358691401804476,-0.421288195960481,0,"essential",0.021767,0.00037477,0.0096028,0.3953,0.57328,0.83558,0.55441,NA,-2.41109057878285
"2044","SOCS1","loess",0.261671841573072,0.073802899232376,0.354235351475104,0.355046998884916,0.333004118874539,0.401951607489103,0.382627182470891,0,"",0.97681,0.80137,0.10727,0.99932,0.98753,0.66106,0.2038,NA,-0.0361053790112408
"2045","SOD1","loess",-0.797160840515991,-0.12244264101566,0.49823718267572,-1.08309857414784,-1.33788316785886,-0.963680648332966,-0.499501310804406,0,"essential",0.82106,0.93565,0.56844,0.678,0.40081,0.46566,0.57729,NA,-1.00034572581095
"2046","SOS1","loess",-0.04578689706328,0.0755751243346332,0.309975788867005,0.224728842043006,0.16040583750311,1.00085410712069,0.30321219719484,0,"",0.99443,0.92394,0.51567,0.99932,0.99511,0.45042,0.65543,NA,-0.104950153300776
"2047","SOS2","loess",0.662447927776938,-0.138744216009465,0.160740814400435,1.2489258257177,0.834857431886169,1.18079993893049,0.539090277297732,0,"",0.92204,0.98313,0.56562,0.74138,0.95151,0.31941,0.34035,NA,-0.0387319300030026
"2048","SOX10","loess",-0.31062217330862,-0.12777624373837,-0.555436434050087,-0.491190304150066,-0.359061932784087,-0.1064523230127,-0.0870615889560696,0,"",0.84953,0.93289,0.074966,0.4121,0.68602,0.87183,0.83751,NA,-0.246413238021279
"2049","SOX17","loess",0.497693297806368,0.30618441909942,-0.0648855010091767,0.670623220571029,0.591992850250281,0.674119114433538,0.479512598848542,0,"",0.7059,0.34967,0.74665,0.6465,0.61361,0.15233,0.066564,NA,0.033771135682154
"2050","SOX2","loess",-0.0484478016936115,0.230283495500703,0.00892602829395449,-0.108037682298896,-0.0434739631783387,-0.279225732005488,0.0224236553816757,0,"",0.99443,0.32177,0.76935,0.99932,0.98753,0.42152,0.89076,NA,-0.124300959803154
"2051","SOX9","loess",-0.644150755081524,-0.462337670941663,-0.474655610158834,-0.316322996269937,-0.265946966373985,-0.291732283908847,-0.15900371726521,0,"",0.65091,0.5482,0.35828,0.99932,0.98753,0.82334,0.8195,NA,-0.175485255650304
"2052","SP100","loess",0.994303742919315,0.847500883769389,0.337391905696678,0.452679149489947,0.283295024744536,0.457835323934911,0.482163969445224,0,"",0.84953,0.40289,0.48552,0.99932,0.98756,0.87865,0.49111,NA,0.00133935497363315
"2053","SP110","loess",-0.0490876689092251,0.027066573416275,-0.00854537954962234,-0.037983601659648,-0.0533663491552355,-0.393477775957791,-0.425750798184753,0,"",0.99885,0.91826,0.93633,0.99932,0.98753,0.77419,0.54087,NA,-0.125308507015761
"2054","SP140","loess",0.62049236050577,0.514203063308443,0.180163841049084,0.766759399644708,0.849838393571918,0.432753921643448,1.12184902027663,0,"",0.97681,0.68021,0.68941,0.99932,0.98376,0.90291,0.16725,NA,-0.0387892856997794
"2055","SPEF2","loess",0.261800861832062,0.271190961013237,0.396615047596576,0.517294676053228,0.399608778350078,0.778009317137343,0.084860358017477,0,"",0.98432,0.57115,0.15289,0.99932,0.98753,0.28708,0.75918,NA,-0.00438958964301599
"2056","SPEG","loess",-0.0941666914599794,-0.0540486057158229,-0.0214808116174558,-0.173989019793709,0.139111359357156,-0.0765851059637231,-0.244601124806465,0,"",0.99443,0.97212,0.92647,0.99932,0.98756,0.92611,0.67035,NA,0.0327610833312513
"2057","SPEN","loess",-0.498064593772773,-0.976926481186865,-0.978030027133207,-0.441526674872012,-0.505185364025029,-0.39243475943873,-0.940062099571384,0,"",0.75521,0.007994,0.0047879,0.93684,0.76124,0.65237,0.030666,NA,-0.0853094248865123
"2058","SPHK1","loess",0.158518856759297,0.311551003076949,0.646005136437998,0.146889570226856,0.16650704263446,0.0663878783705548,0.491224512493884,0,"",0.99677,0.62444,0.08591,0.99932,0.99511,0.99259,0.31244,NA,-0.103778136731071
"2059","SPHK2","loess",-0.0114155226765582,-0.0952155752730396,-0.405476890040271,0.623427381254713,0.380084398400677,0.441960979958299,-0.11967977162382,0,"",0.99928,0.98313,0.3717,0.54994,0.9347,0.44572,0.92047,NA,-0.0839835917865438
"2060","SPI1","loess",-0.346272958869871,-0.433817133620338,-0.0177567350165747,-0.0182085675577414,0.0802911666010652,0.065450425564549,0.734634502898912,0,"",0.95951,0.69691,0.95622,0.99932,0.99511,0.99728,0.26844,NA,-0.037468929142507
"2061","SPOP","loess",-0.0210044993581642,0.136102149257806,-0.377906463930576,0.46312537731337,0.496431865441377,0.291721135301701,0.493562435974487,0,"",0.99527,0.73156,0.57846,0.99932,0.95151,0.85756,0.20253,NA,-0.193736502120505
"2062","SQLE","loess",0.178012457632563,0.260565193343857,0.323725225583052,-0.127679270414492,-0.231775783232924,0.0107824652686624,0.262494711819282,0,"",0.98715,0.53335,0.22798,0.99932,0.95422,0.96588,0.48805,NA,0.0184704949652954
"2063","SQSTM1","loess",-0.226162004096369,-0.0473518277184533,-0.327823521337549,-0.345525011863201,-0.174662139324571,-0.381220970380938,-0.14240452527892,0,"",0.94764,0.96612,0.3716,0.83552,0.98376,0.4585,0.74249,NA,-0.0950969721585084
"2064","SRC","loess",0.50718694897723,0.149319542844333,0.0487233870107582,0.818658580594,1.03731583638087,0.852364329236361,0.451221374956449,0,"",0.91281,0.72553,0.5658,0.81241,0.30773,0.23743,0.21701,NA,-0.158405228429724
"2065","SRCAP","loess",-0.797598077829812,-1.12867765164141,-1.03463875214024,-0.821306972224102,-0.574623831319281,-1.09511188040467,-0.257802834440491,0,"",0.20897,0.0021154,0.0047879,0.34401,0.69744,0.022036,0.61675,NA,-1.31857389135143
"2066","SRD5A1","loess",0.334579853082921,0.358097163905521,0.228630057614522,0.134892649677569,0.18512976154613,0.208381772763456,0.191451741409881,0,"",0.9252,0.40044,0.31131,0.99932,0.98753,0.89945,0.55993,NA,0.176596891627131
"2067","SRD5A3","loess",-0.17315913477505,0.352650211358684,-0.21014402254081,-0.226407741534906,-0.210922744670454,0.174550968497843,-0.212007536335307,0,"",0.9846,0.47878,0.79743,0.99932,0.98753,0.92611,0.747,NA,-0.0243155186246312
"2068","SRMS","loess",0.491728637449407,0.712233583678821,0.256440531548574,0.487916136080851,0.847683114193067,0.553296441551845,0.678001555497436,0,"",0.95951,0.31145,0.40191,0.99932,0.85727,0.76164,0.18973,NA,-0.0152561938809812
"2069","SRPK1","loess",0.123626413216836,0.284543293465014,0.0734862762527302,0.150049110810802,-0.133573496795768,-0.0875542361294957,-0.293683360820119,0,"",0.98715,0.44047,0.66692,0.99932,0.98753,0.90927,0.55053,NA,-0.0910666538820597
"2070","SRPK2","loess",0.219280993393267,0.422716595652042,0.598580233087069,-0.148797087716983,-0.0301484765871045,0.0213155293192971,-0.209100787147588,0,"",0.98715,0.48907,0.12992,0.99932,0.98753,0.98238,0.79691,NA,-0.0464582020969421
"2071","SRPK3","loess",0.148720105088619,0.106400009399622,0.227144133946466,0.222208936253551,0.219121344764066,0.106707092398305,0.038915378149371,0,"",0.98715,0.68984,0.23545,0.99932,0.98753,0.95248,0.83401,NA,-0.0729882738780933
"2072","SRRM2","loess",-0.547018235935583,-0.00202236043875551,-0.114327060378845,-0.701218826705312,-0.584626597851482,-0.304136202682473,0.30041628399245,0,"",0.67076,0.96862,0.86082,0.50105,0.62891,0.7615,0.60153,NA,-0.385802918961113
"2073","SRSF2","loess",-1.64371692165694,-1.29735961706233,-0.805329345792375,-1.75658155181887,-1.57202618186602,-1.27063036992556,-1.36395601187791,0,"essential",0.0052064,0.003113,0.074966,0.019121,0.028257,0.04083,0.017392,NA,-2.0691972420878
"2074","SRSF6","loess",0.630150470589453,0.694491092415964,1.00612473118117,0.552426882799702,0.560052951626974,0.31975520353857,0.272948667848164,0,"",0.97681,0.5555,0.11496,0.99932,0.98753,0.93333,0.72787,NA,-0.387638878406531
"2075","SRSF7","loess",-0.924020024497182,-0.738637069963522,-0.344920854493942,-0.49791722410594,-0.245997394130234,-0.610895427561032,0.31789799475185,0,"essential",0.16438,0.20955,0.48955,0.92737,0.98753,0.4233,0.60726,NA,-2.14121838276952
"2076","SS18","loess",0.307657421922865,0.0344847458387113,-0.0205624811678457,0.0473297694237279,0.211631556111399,0.233998687272211,-0.0246576994010686,0,"",0.7877,0.73878,0.75822,0.99932,0.98753,0.76439,0.94527,NA,0.121094737430733
"2077","SSTR1","loess",1.07847808029925,1.03567780363459,1.12529700738975,1.2771166019696,1.44166314447659,1.24314165510352,0.915535707126694,0,"",0.97681,0.64756,0.24824,0.99932,0.98376,0.81259,0.49057,NA,0.00920444314636363
"2078","SSTR5","loess",-0.249332826557274,-0.524080940433356,-0.155677180244012,-0.331956789585008,-0.185397290589117,-0.263660160067781,0.0760471874765478,0,"",0.91281,0.20948,0.75518,0.81518,0.96814,0.66274,0.85205,NA,0.043006626247348
"2079","ST18","loess",0.155073785239728,0.522224819904668,0.105880069002897,0.401164972886195,0.285196121230814,0.449314832537119,0.194860399198581,0,"",0.99443,0.21776,0.5387,0.99932,0.98753,0.66778,0.55053,NA,0.0495407561515184
"2080","STAG1","loess",-0.353183951809468,-0.621881560172271,-0.285812476396112,-0.241161545963374,-0.00905758891642465,-0.623696117703539,0.543161240961189,0,"",0.95951,0.49936,0.74236,0.99932,0.99322,0.65367,0.43762,NA,-0.221675660065294
"2081","STAG2","loess",-0.446807258378805,-0.867359677135579,-0.586300341323555,-0.44999684551076,-0.751297614153362,-0.430717793201147,-0.282190470296792,0,"",0.66137,0.0064475,0.074966,0.72238,0.14615,0.42152,0.48532,NA,-0.135060791446866
"2082","STAG3","loess",0.161779478625072,0.309897834737339,0.373204146837252,0.0954071641506638,0.26566842837094,0.215066520442253,0.386206426836479,0,"",0.99443,0.57137,0.24074,0.99932,0.98753,0.92611,0.38548,NA,-0.00024869295549793
"2083","STAT1","loess",0.240691176464231,0.00881672091802736,0.31039741607828,0.0191634426908029,0.0238572741575356,0.215044164859492,0.521967804831631,0,"",0.98715,0.95539,0.3716,0.99932,0.98753,0.92611,0.2861,NA,-0.0826548637020874
"2084","STAT2","loess",0.14650578134611,0.140746846123232,0.0513696267405074,0.114283179485936,-0.0217227815879139,0.186264855448181,0.0288998924439474,0,"",0.99443,0.77811,0.8,0.99932,0.98753,0.92611,0.92047,NA,-0.0922392487075992
"2085","STAT3","loess",0.494117693555746,0.371804867819571,0.385388775013637,0.405830565337293,0.455081815095558,0.422688062354032,0.540088220824163,0,"",0.91281,0.47878,0.16539,0.99932,0.98605,0.77419,0.16756,NA,-0.120213858612629
"2086","STAT4","loess",0.697744775470109,0.564884505730854,0.929888442820039,0.431992128097089,0.451800170420367,0.314842085214024,-0.196962107752482,0,"",0.9508,0.61506,0.1361,0.99932,0.98753,0.92859,0.93252,NA,-0.0573701646043951
"2087","STAT5A","loess",0.0111409228106473,-0.159176521437413,-0.250302424984368,0.0664103575604687,0.0371487979632399,0.218355037204745,-0.0139909691173208,0,"",0.99928,0.91669,0.60302,0.99932,0.99322,0.84779,0.96472,NA,-0.27602394068101
"2088","STAT5B","loess",0.414089421224832,0.309367201954925,-0.0917230896165079,-0.0248736954735809,0.128222022181311,-0.132626431936558,0.282964571665578,0,"",0.92204,0.57922,0.98755,0.99932,0.9936,0.91044,0.55227,NA,-0.146319699538967
"2089","STAT6","loess",-0.14778788343477,0.291586798565751,-0.346493621398221,0.0320172526661024,0.37929962478881,0.464484328131601,0.733373500680727,0,"",0.98715,0.63848,0.68045,0.99932,0.98753,0.784,0.15052,NA,-0.0941459810913083
"2090","STK10","loess",0.233727536750179,0.338782677633255,0.0745192390644533,-0.138919682298483,0.058123539391834,0.0286427274605379,0.588001961998223,0,"",0.98715,0.58172,0.77121,0.99932,0.99322,0.98692,0.23714,NA,0.0844449109192662
"2091","STK11","loess",-0.427840896060754,-0.216247563254629,-0.189706675953405,-0.381012949281703,-0.494139362105344,-0.474295523312532,-0.506947030031632,0,"",0.60677,0.73853,0.60797,0.72835,0.41632,0.27631,0.16594,NA,-0.229308814803689
"2092","STK16","loess",0.075934676293509,0.136053544409082,-0.176156957159165,-0.114293218627829,-0.224106601488797,-0.174732280099491,-0.203080163327308,0,"",0.99443,0.75804,0.85877,0.99932,0.98753,0.88201,0.77244,NA,-0.0290051408169637
"2093","STK17A","loess",0.43860863722943,0.580824269906425,0.262154605326416,0.116219862294137,0.181846464614542,0.373387793572313,0.476416367056739,0,"",0.95951,0.40469,0.46095,0.99932,0.99322,0.86693,0.36872,NA,-0.00536007294717309
"2094","STK17B","loess",0.583366331283744,0.51656028235598,-0.0488726550153113,0.573774023278942,0.266902850556141,0.559662813691843,0.354006353848661,0,"",0.82106,0.28215,0.8275,0.99932,0.98753,0.56846,0.32112,NA,-0.00645464862959999
"2095","STK19","loess",0.26726936044084,-0.114302106133779,0.399414113408945,0.00463232424412525,-0.379764799336633,-0.201342978482822,0.00257708585932306,0,"",0.97681,0.97212,0.32948,0.99932,0.9643,0.87328,0.97956,NA,-0.00442961878253529
"2096","STK24","loess",0.388110056512874,0.436879848135702,0.162357988291659,0.660536455080701,0.664546948352337,0.966030292345941,0.860118411280785,0,"",0.98715,0.64302,0.63458,0.99932,0.98753,0.54301,0.19721,NA,0.109892113324179
"2097","STK25","loess",0.192549375079805,0.0925357216201144,0.21553164503364,-0.214773025485301,-0.15329227890685,-0.46432210900002,-0.203569328341388,0,"",0.94979,0.67673,0.2722,0.93684,0.96814,0.20483,0.57739,NA,-0.0742349283119094
"2098","STK3","loess",0.467437624530296,0.610498920697149,0.668555296925936,0.150529721900707,0.029404401755376,0.171730632348061,0.0169644018424747,0,"",0.97681,0.4854,0.18539,0.99932,0.98957,0.97024,0.94774,NA,-0.223936527004894
"2099","STK31","loess",0.382197024203406,-0.193197350977225,0.339721012073847,0.556383807780466,0.465621069440712,0.481049693413621,0.148524744065173,0,"",0.91559,0.88896,0.15681,0.98668,0.9583,0.60654,0.62342,NA,0.0485865602070522
"2100","STK32A","loess",-0.00631551202843739,0.0608563955502079,0.656470486608771,0.132579686787713,0.109518481535368,0.331169828881214,0.0587396326651632,0,"",0.99443,0.88807,0.038643,0.99932,0.99511,0.85746,0.87669,NA,0.051497124273751
"2101","STK32B","loess",0.350854084024107,0.398321851978913,0.307670282160823,0.253380324021982,0.0739725245042054,0.265058184333425,-0.289364251023455,0,"",0.91559,0.32174,0.2023,0.99932,0.99511,0.85869,0.61675,NA,-0.00127000874679852
"2102","STK32C","loess",0.00743735615490441,0.0296546322406564,0.1161442823412,0.111108274890446,0.0833093942487856,0.0380260624335219,0.315964697690487,0,"",0.99885,0.8766,0.54638,0.99932,0.99511,0.99069,0.32193,NA,0.0782567561125212
"2103","STK33","loess",-0.0258904128939331,0.138596307943428,-0.386543644185624,0.436085657889135,-0.0478948680659011,-0.232744158447834,-0.337728082239272,0,"",0.99928,0.73683,0.56266,0.99932,0.98753,0.86655,0.62847,NA,-0.00293650842748981
"2104","STK35","loess",0.301725288750305,0.380584363959607,0.424838288505377,-0.234062834971458,0.0770015994229108,0.032491880506438,0.34644341382682,0,"",0.98531,0.58647,0.30823,0.99932,0.99417,0.98692,0.55053,NA,-0.0391731008671308
"2105","STK36","loess",-0.282666727136568,-0.711528585058878,-0.66959317098474,-0.820420961574166,-0.831072475902664,-0.834918847086358,-0.620559232256626,0,"",0.9508,0.13052,0.094355,0.32124,0.24631,0.11731,0.20292,NA,-0.0374480018594976
"2106","STK38","loess",-0.122644033372173,-0.105771438180583,-0.0354843632375445,0.0254537171198749,0.286892310863463,0.0691604763418641,0.501538330465098,0,"",0.98715,0.9798,0.94293,0.99932,0.98753,0.99471,0.29352,NA,0.0125484786222493
"2107","STK38L","loess",0.233770286289946,0.669533254668058,0.779354527532621,0.174703875939065,-0.104694050247347,0.102180639286824,-0.171310033469168,0,"",0.99443,0.40289,0.11859,0.99932,0.98753,0.99241,0.89458,NA,0.0264922771184915
"2108","STK39","loess",0.478955989963578,0.458838677491137,0.423902510221679,0.371337445988004,0.298914620757125,0.812048033937635,0.438712721640843,0,"",0.95951,0.50928,0.24206,0.99932,0.98753,0.47944,0.38548,NA,-0.0653294247488449
"2109","STK4","loess",-0.236665803666344,-0.106890183234719,-0.0410424265949394,-0.0778500340674755,0.213696318486247,0.199276033122135,0.473720095955095,0,"",0.97681,0.97763,0.957,0.99932,0.98753,0.92859,0.3591,NA,-0.0822494956164742
"2110","STK40","loess",-0.0433840404136196,-0.152006286993064,-0.0135039976655198,0.120748406850092,-0.377914017313444,-0.0896372217628247,-0.14281184270162,0,"",0.99885,0.95311,0.93545,0.99932,0.95322,0.92632,0.85006,NA,-0.247015900598469
"2111","STRADA","loess",-0.298152866496617,-0.189191593893862,-0.0580340868022243,-0.154510306817403,-0.120264413112714,-0.395055049488074,-0.242659683389106,0,"",0.87545,0.84021,0.98513,0.99932,0.98753,0.41026,0.52967,NA,-0.100179378601747
"2112","STRADB","loess",0.788925236686464,0.479700416892269,0.530748355564833,0.479766419239251,0.328477158096335,0.218365175459663,0.787627238061183,0,"",0.97681,0.82881,0.6028,0.99932,0.99322,0.98134,0.55227,NA,-0.164916663878281
"2113","STRAP","loess",-0.685140509651169,-0.46676525466504,-0.606636569733731,-0.824407892131255,-0.975849257216686,-0.677296566063376,-0.763793950538743,0,"",0.45189,0.44032,0.15184,0.39527,0.19221,0.3227,0.15628,NA,-0.64786899640679
"2114","STYK1","loess",-0.239235713768211,0.189577577150976,-0.269913876317406,-0.0650703978262122,-0.0824580085984351,0.0284351547984325,0.431777264560856,0,"",0.95951,0.68984,0.68329,0.99932,0.98753,0.98891,0.33112,NA,0.064668877815078
"2115","SUDS3","loess",-0.00814425460225256,-0.274748033836801,-0.213226580676676,0.521334325268147,0.25868025114663,0.656541266583395,0.266707026117559,0,"",0.99928,0.84934,0.89331,0.99932,0.98753,0.52353,0.56845,NA,-0.699752026038307
"2116","SUFU","loess",0.554572399161372,0.691424607177773,0.520152527070397,0.224768289436424,0.191064683911867,0.34446504987506,0.277128443367108,0,"",0.95951,0.43239,0.27928,0.99932,0.99446,0.90424,0.6635,NA,0.0431924122167368
"2117","SUMO1","loess",0.820096639755471,0.307904379618879,0.357543340328741,0.571917316946906,0.334508669035142,0.483252772918412,0.375166881396448,0,"",0.65091,0.60105,0.24189,0.99932,0.98753,0.76217,0.38548,NA,-0.332358615665313
"2118","SUPT20H","loess",0.314490487269404,0.706379190879672,0.557880014983186,0.614650725095273,0.625832578366364,0.517057722309406,0.404419281096696,0,"",0.98715,0.35288,0.17095,0.99932,0.98376,0.81259,0.44512,NA,-0.245661248084518
"2119","SUPT3H","loess",0.0149002979164476,-0.00631691453494931,-0.111759924865526,0.243691370256979,0.375499089523506,0.095710778276231,0.105328203427313,0,"",0.99928,0.95618,0.99191,0.99932,0.98753,0.98238,0.85006,NA,-0.0222931633868731
"2120","SUPT5H","loess",-0.734818016915984,-0.230934690348183,-0.818144288912294,-0.691545340573841,-0.830633016030225,-0.514691113067763,-0.533253534151711,0,"",0.3476,0.78464,0.053047,0.55399,0.30724,0.50331,0.29379,NA,-1.12187086102404
"2121","SUPT7L","loess",-0.00822071020560326,-0.0198558057850874,-0.18340900244366,0.410620122060303,0.275289680644206,0.293482859654528,0.123010856075313,0,"",0.99885,0.91669,0.85877,0.99932,0.98753,0.77419,0.64077,NA,0.0374096247607985
"2122","SUV39H1","loess",0.308753718886324,0.511122163790458,0.530561856369372,0.267961332713661,0.32918380019329,0.306333658433227,0.297820469613668,0,"",0.98432,0.40846,0.13991,0.99932,0.98753,0.88793,0.52595,NA,-0.0235311806756912
"2123","SUV39H2","loess",-0.142688581282519,0.200545172601053,-0.00647794020130358,-0.790634544458898,-0.634482344897312,-0.515917141434559,-0.35305962032646,0,"",0.98715,0.64539,0.98385,0.31419,0.46446,0.42152,0.46333,NA,-0.0402291895604515
"2124","SUV420H1","loess",-0.266723095044085,0.051917733603225,-0.100942490445876,-0.299282724373456,-0.288922328642895,-0.252823486899183,-0.64038260819773,0,"",0.92118,0.81421,0.89619,0.956,0.93966,0.74289,0.13063,NA,NA
